,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
31422,48,1018,1,1,1,33176.24030005978,0.32,38943.32,63772.08208991421
31423,45,1018,1,1,1,72808.32412810542,0.18,192033.27,72808.32412810542
31424,61,1372,3,2,5,2994.4926903327,0.32,20107.16,2994.4926903327
31425,41,1368,1,2,1,139950.1941186867,0.0,27569.05,139950.1941186867
31426,60,1551,1,2,1,3346.6815983343995,0.01,37167.11,3346.6815983343995
31427,39,2023,1,1,1,75166.27734629893,0.27,75821.44,75166.27734629893
31428,38,1798,1,1,1,139883.50585227428,0.31,12888.08,220590.22831100255
31429,60,2917,1,1,1,196343.62492848423,0.01,55935.6,196343.62492848423
31430,44,1960,3,1,3,88379.51883605105,0.17,147581.47,88379.51883605105
31431,40,1960,1,1,1,-59479.72329642624,0.03,29262.5,-43692.123072913455
31432,50,2948,3,1,5,54790.931541800426,0.06,44617.36,54790.931541800426
31433,36,1244,1,1,1,-119986.84781929063,0.26,24475.22,-11613.541078779628
31434,37,1671,3,1,5,67233.7885159522,0.23,45281.63,67233.7885159522
31435,52,2869,1,1,1,-267343.30319771083,0.02,37313.46,-265027.1788420556
31436,55,3029,1,1,1,42697.75016349299,0.03,31071.4,44606.28758980591
31437,58,3544,1,1,1,46772.68770979218,0.14,40844.34,46772.68770979218
31438,43,1648,1,1,1,-6189.523353291172,0.22,182423.51,-6189.523353291172
31439,51,3390,3,1,5,1933.8779752706416,0.09,23332.21,12882.546835027068
31440,46,1601,1,1,1,184652.87645612124,0.08,28580.57,208413.37260601897
31441,38,1269,3,1,3,-155724.0127201214,0.06,113254.52,-155724.0127201214
31442,46,1242,3,3,5,-186248.10035594893,0.19,6200.65,-174005.1679696048
31443,54,2948,3,1,3,99202.97467850834,0.24,47014.25,99202.97467850834
31444,37,1418,1,1,1,-113784.72033508854,0.12,148154.39,-113784.72033508854
31445,45,1769,1,2,1,-310835.1249929769,0.22,60729.4,-310835.1249929769
31446,54,3049,1,1,1,-130910.17450696384,0.3,71602.43,-130910.17450696384
31447,59,2850,1,1,1,229790.4433512528,0.2,21532.82,229790.4433512528
31448,55,1551,1,2,1,-160220.7841797075,0.14,57207.45,-160220.7841797075
31449,47,3003,1,1,1,50470.77780538789,0.25,180795.8,50470.77780538789
31450,58,1779,2,2,1,676995.3078244564,0.33,65627.06,676995.3078244564
31451,58,1647,1,1,1,203115.75490230808,0.33,96991.93,203115.75490230808
31452,44,1794,3,2,4,142697.3637068882,0.08,22632.75,165706.73809245208
31453,44,1488,1,2,1,139490.41872324047,0.04,47658.91,144800.7672495594
31454,51,1843,1,1,1,-181899.6340640633,0.06,79301.79,-181899.6340640633
31455,60,1816,2,2,5,64960.05131852981,0.33,110763.99,64960.05131852981
31456,56,1562,3,2,5,-176534.35876835912,0.23,29310.97,-170893.17944995707
31457,54,1814,3,2,2,-225095.0194078493,0.31,205004.76,-225095.0194078493
31458,41,1853,3,2,5,14804.756997411194,0.07,72747.32,14804.756997411194
31459,56,3066,2,1,3,-387674.8393655737,0.09,41641.76,-387674.8393655737
31460,58,1824,1,2,1,-9463.833079706026,0.26,115055.87,-9463.833079706026
31461,46,1396,2,1,3,-135101.00093711322,0.02,86897.37,-135101.00093711322
31462,43,1396,3,1,3,2557.84091531819,0.23,95162.51,2557.84091531819
31463,50,3625,2,1,2,97440.46589548948,0.1,34020.64,104376.86203345394
31464,55,3583,2,1,5,-157361.41160633275,0.03,217846.85,-157361.41160633275
31465,46,3583,2,1,2,-150538.75517232844,0.33,17212.57,-94845.57308669516
31466,44,3807,3,1,5,-122591.27940565308,0.08,35957.02,-115045.76018460511
31467,40,2071,2,1,3,243741.21287954168,0.08,32976.29,262030.23933821364
31468,49,1526,3,2,5,-30915.012724077227,0.34,129052.73,-30915.012724077227
31469,48,1526,3,2,5,-258361.420233622,0.14,40290.66,-258361.420233622
31470,41,2054,1,1,1,323483.3885266184,0.01,193023.37,323483.3885266184
31471,38,1884,3,1,3,159762.07140312187,0.06,73521.76,159762.07140312187
31472,59,1564,1,2,1,-197819.64785118392,0.23,40295.68,-197819.64785118392
31473,40,1352,1,1,1,-258300.4766124636,0.03,183055.13,-258300.4766124636
31474,61,3038,1,1,1,-14684.603571492184,0.24,62984.52,-14684.603571492184
31475,43,1396,3,1,3,-16498.51365426904,0.34,74834.6,-16498.51365426904
31476,56,2929,3,1,3,-84389.64706931556,0.25,65060.92,-84389.64706931556
31477,59,1925,2,2,3,-251254.45529328188,0.01,44098.39,-251254.45529328188
31478,51,1872,1,1,1,-41350.85554491878,0.11,69317.23,-41350.85554491878
31479,38,1707,1,1,1,216052.5893570588,0.07,48565.55,228737.70332996373
31480,43,1608,1,1,1,157673.2730952289,0.05,71560.62,157673.2730952289
31481,39,2020,2,2,3,-66113.64154339215,0.33,38524.19,-61156.443038978025
31482,41,1767,3,2,3,97268.24797646752,0.26,122930.59,97268.24797646752
31483,59,3669,3,1,3,-28893.90391599757,0.1,135919.21,-28893.90391599757
31484,40,2030,1,1,1,-49594.91956031347,0.31,38569.37,6994.0812341191195
31485,59,3020,1,1,1,213365.62684716663,0.13,117292.04,213365.62684716663
31486,51,3110,1,1,1,117156.82254490202,0.3,43197.48,131864.81434752562
31487,48,2881,3,2,5,-241224.6095959361,0.04,76947.61,-241224.6095959361
31488,60,1546,3,2,3,68075.7457818545,0.14,86389.8,68075.7457818545
31489,35,1654,3,2,5,-170571.33738525663,0.08,11167.98,-147346.97897043233
31490,37,3566,1,1,1,-326098.8828399779,0.02,177154.25,-326098.8828399779
31491,55,3669,3,1,5,-289374.46128676966,0.18,56245.73,-289374.46128676966
31492,55,3669,3,1,5,-116273.50316049148,0.32,126260.23,-116273.50316049148
31493,36,1964,3,2,5,-176177.00770845555,0.17,171001.71,-176177.00770845555
31494,55,1434,1,2,1,20158.93438429681,0.25,136018.77,20158.93438429681
31495,36,3102,3,2,4,141779.37589701472,0.23,91013.96,141779.37589701472
31496,53,3378,1,2,1,-251654.29269969463,0.24,103492.1,-251654.29269969463
31497,63,1764,1,4,1,30201.7172488385,0.32,40549.71,30201.7172488385
31498,41,2030,3,1,3,-265456.7539967859,0.05,32739.78,-254609.30735135282
31499,46,1914,2,1,3,105979.55131439852,0.33,62959.8,105979.55131439852
31500,50,1968,1,1,1,217274.92616425463,0.29,43529.3,233485.99961198558
31501,53,1837,3,2,4,-73964.95002803682,0.19,59317.57,-73964.95002803682
31502,58,2046,3,2,3,-252074.83534715752,0.18,70691.77,-252074.83534715752
31503,62,1629,3,1,3,-159338.21723162258,0.24,56754.1,-159338.21723162258
31504,58,1780,1,2,1,-28312.799349491,0.33,28106.19,-28312.799349491
31505,63,1683,1,2,1,14107.694734436202,0.32,30845.76,14107.694734436202
31506,38,1875,2,2,5,89461.38399827707,0.34,20267.48,188981.29868905534
31507,40,1875,3,2,5,93607.3838676161,0.03,10771.74,99418.91483153311
31508,35,1858,1,2,1,-131847.91468719207,0.29,17115.07,-25816.278224372727
31509,54,1757,1,1,1,37519.02699808403,0.29,10213.6,46070.958559289465
31510,47,1977,3,2,4,272539.73201763653,0.17,38554.94,275251.87307241664
31511,38,1634,2,2,3,-227062.82304569744,0.05,154322.56,-227062.82304569744
31512,38,2001,2,2,5,-113208.90244811017,0.2,104669.06,-113208.90244811017
31513,47,1981,1,1,1,-115419.82217195087,0.34,107427.53,-115419.82217195087
31514,52,1584,1,1,1,90942.83129139246,0.04,78552.41,90942.83129139246
31515,48,3617,2,1,3,105622.13311391335,0.13,36928.68,111497.30339572247
31516,50,2971,3,1,3,-140034.8589392897,0.33,84404.2,-140034.8589392897
31517,51,3870,2,1,3,107342.72245767698,0.07,21981.05,115657.08065299211
31518,36,1802,1,4,1,179877.9488506469,0.1,54473.34,179877.9488506469
31519,53,1824,1,2,1,-89055.06853132007,0.04,68888.4,-89055.06853132007
31520,50,3052,3,1,3,101476.1935573369,0.08,75788.99,101476.1935573369
31521,49,3052,2,1,3,53155.91250814124,0.34,41711.63,53155.91250814124
31522,55,3052,1,1,1,9010.173743753108,0.28,270825.14,9010.173743753108
31523,53,2971,3,1,3,-4908.06731659034,0.32,84955.34,-4908.06731659034
31524,39,2141,2,1,3,156517.02232426527,0.29,82975.39,156517.02232426527
31525,36,1782,1,1,1,213862.6521615421,0.09,124576.72,213862.6521615421
31526,35,1707,1,1,1,-235963.56791536487,0.22,79649.91,-235963.56791536487
31527,44,1517,1,2,1,140166.8895039911,0.33,315640.33,140166.8895039911
31528,54,3110,1,1,1,234100.92731127035,0.02,228843.22,234100.92731127035
31529,55,1911,2,1,5,30759.667782675468,0.21,69280.62,30759.667782675468
31530,50,1584,3,1,5,-212020.94784480805,0.2,114794.23,-212020.94784480805
31531,52,2968,3,1,3,-57153.71416008101,0.24,57731.48,-57153.71416008101
31532,56,1999,2,1,3,-15854.455862916308,0.32,100128.46,-15854.455862916308
31533,44,1413,1,1,1,95344.21940812968,0.28,92604.85,95344.21940812968
31534,51,1533,3,1,2,-205441.44240136413,0.21,29994.76,-186703.65693041857
31535,57,1697,2,2,1,-275632.3484817563,0.14,16455.2,-274256.29159841716
31536,44,1348,1,1,1,-166279.7363141228,0.02,112217.27,-166279.7363141228
31537,61,1811,1,2,1,62442.87440520545,0.24,16668.66,62442.87440520545
31538,43,1459,1,2,1,-298342.3808963488,0.14,163953.73,-298342.3808963488
31539,55,1811,2,2,3,122138.87680646774,0.19,82138.2,122138.87680646774
31540,51,2131,2,2,2,31949.71667630223,0.17,41324.02,31949.71667630223
31541,49,2931,3,1,2,-187389.46298534103,0.26,133034.31,-187389.46298534103
31542,53,1572,1,1,1,12621.022060731662,0.02,65747.87,12621.022060731662
31543,58,2829,3,1,2,-24939.780934847746,0.26,14798.33,-24939.780934847746
31544,62,1551,1,2,1,8262.052847076702,0.13,24890.14,8262.052847076702
31545,37,3071,2,1,5,86744.62840235229,0.32,15232.03,182039.51383861373
31546,36,1648,1,1,1,-38963.42309544356,0.1,93014.32,-38963.42309544356
31547,52,3821,1,1,1,-110246.78645463116,0.23,68054.36,-110246.78645463116
31548,56,4495,1,1,1,-91840.20708561012,0.14,25845.15,-86841.45637121568
31549,43,1840,1,2,1,-7398.47169532626,0.17,24983.3,51550.150162493694
31550,55,1789,1,2,1,59987.654671367054,0.16,67568.69,59987.654671367054
31551,43,1840,3,2,3,60167.39428766915,0.34,13454.61,122705.80547713613
31552,47,2866,1,1,1,-13066.60311302084,0.12,44544.3,4467.392464660119
31553,48,1479,3,2,3,-201274.23980606612,0.11,21521.18,-181703.78467778387
31554,55,1399,3,2,5,-213142.1066636108,0.19,18941.7,-205518.9266883145
31555,36,2162,3,2,5,-195790.0262694914,0.26,23707.44,-94255.1393157454
31556,36,2162,3,2,5,1812.459795045207,0.1,16156.99,40995.439888005734
31557,43,1897,3,2,4,54964.99565586908,0.08,215407.78,54964.99565586908
31558,63,2355,3,2,3,-245536.9564642906,0.12,153859.01,-245536.9564642906
31559,48,2300,2,2,5,-295925.97995978576,0.08,32965.02,-287506.9317593133
31560,61,2355,3,2,3,-120681.16610296268,0.29,13034.55,-120681.16610296268
31561,35,3055,2,2,5,-63350.78376254069,0.29,74091.83,-63350.78376254069
31562,52,2355,2,2,5,21310.59434781595,0.29,95357.15,21310.59434781595
31563,43,1897,3,2,4,-88902.61847427483,0.31,19877.68,-16163.333937480347
31564,50,1744,3,2,5,6519.539071241071,0.08,26529.82,16880.772789864568
31565,59,1497,1,2,1,38331.57765638698,0.34,123492.51,38331.57765638698
31566,48,1787,1,1,1,-24734.90380665972,0.04,15822.92,-19502.65022106468
31567,54,3274,1,1,1,71269.10559427734,0.34,63515.08,71269.10559427734
31568,51,3274,1,1,1,-204406.73869610927,0.05,136285.24,-204406.73869610927
31569,50,1966,2,1,5,81847.58707933815,0.08,117407.69,81847.58707933815
31570,50,1590,1,4,1,6789.113081171312,0.03,62680.2,6789.113081171312
31571,37,1821,1,1,1,-237673.04921426272,0.28,66133.48,-237673.04921426272
31572,46,1535,2,1,4,63184.72539521456,0.05,76858.68,63184.72539521456
31573,42,1426,3,2,5,70619.63368217998,0.18,24023.36,130487.9529568169
31574,51,1590,1,1,1,-139701.86384730044,0.26,1814.64,-137152.41628195136
31575,46,1653,3,4,3,-6104.065596302962,0.07,64067.44,-6104.065596302962
31576,55,2803,3,1,2,-110086.25549264268,0.34,61542.57,-110086.25549264268
31577,47,2813,1,1,1,91451.7307886483,0.14,131423.68,91451.7307886483
31578,42,1500,1,1,1,153313.19497718886,0.09,80474.61,153313.19497718886
31579,58,3422,1,1,1,-7201.592948187008,0.32,70218.91,-7201.592948187008
31580,54,1500,1,1,1,45923.1793793876,0.21,121192.68,45923.1793793876
31581,39,1592,1,1,1,196289.68856562776,0.29,43621.12,234397.94223131987
31582,50,1665,2,2,5,-162520.2012793819,0.05,20118.44,-156165.55832595885
31583,61,1483,1,2,1,34098.44044501481,0.33,11421.46,34098.44044501481
31584,52,1888,1,4,1,-112249.8763356878,0.08,98897.68,-112249.8763356878
31585,37,2111,3,4,4,98109.61385393838,0.3,42829.25,98109.61385393838
31586,48,1634,1,1,1,25821.745005618817,0.1,50162.12,30234.327552956063
31587,51,3032,1,1,1,3884.5060959497455,0.22,34523.8,32271.47667993018
31588,44,1387,1,1,1,-82248.37539955246,0.0,56532.91,-82248.37539955246
31589,38,1718,1,1,1,82304.82669686757,0.1,29491.81,144186.87613708625
31590,41,3534,1,1,1,-187944.23460257065,0.33,35301.0,-121981.14126400728
31591,49,3592,2,1,3,337.44419518057856,0.28,68595.08,337.44419518057856
31592,44,1884,3,1,5,-89874.52957058694,0.14,96378.74,-89874.52957058694
31593,39,1754,3,2,5,-235266.33603346025,0.11,30704.29,-200973.92998076894
31594,52,1207,3,3,3,-29652.779810644653,0.05,70754.86,-29652.779810644653
31595,54,3487,1,1,1,399964.76536083233,0.19,5475.95,402968.76895785873
31596,53,1566,1,2,1,-132530.68675999192,0.26,54373.31,-132530.68675999192
31597,62,1464,1,2,1,1529.921649230488,0.12,27014.07,1529.921649230488
31598,35,1695,1,1,1,55589.21225030349,0.2,23047.74,158488.0595071228
31599,52,2995,1,1,1,60686.08073571318,0.08,26225.15,70186.82413913037
31600,41,1878,1,1,1,186203.45369030023,0.32,130856.82,186203.45369030023
31601,41,1387,1,1,1,243474.7921110125,0.18,45278.29,271224.6546592087
31602,54,3031,1,1,1,-98598.49989262284,0.33,9678.73,-89376.6151896719
31603,55,2948,1,1,1,-248172.0841974019,0.01,47186.57,-247931.72121910244
31604,37,3598,2,2,5,142763.90654551284,0.13,32490.98,179533.48574001982
31605,44,1852,2,2,5,153704.3995576514,0.22,58882.66,153704.3995576514
31606,37,2005,3,2,5,30134.917359867643,0.29,17629.46,127308.6120111163
31607,60,3967,2,2,5,56596.08426104485,0.11,50149.02,56596.08426104485
31608,42,1169,1,1,1,49466.59616608815,0.28,60684.86,49466.59616608815
31609,52,1682,1,1,1,264004.2755007631,0.27,117782.7,264004.2755007631
31610,43,1679,3,1,4,54095.79317167863,0.01,15081.65,56198.63471400522
31611,44,2101,1,2,1,18777.463500633057,0.06,50853.89,21694.809489243136
31612,41,1952,1,1,1,141962.9623226967,0.24,44098.51,174231.40711335145
31613,43,1854,1,1,1,-84455.06599700214,0.34,71193.37,-84455.06599700214
31614,59,1720,1,1,1,466906.12848314847,0.29,38778.12,466906.12848314847
31615,44,1354,1,1,1,164134.9170881511,0.06,69994.93,164134.9170881511
31616,57,1863,2,2,4,53907.622742241954,0.08,13658.13,54646.12992573308
31617,60,1866,2,2,3,-93952.23193363154,0.04,45036.69,-93952.23193363154
31618,59,1863,1,2,1,237733.35732471963,0.27,143366.82,237733.35732471963
31619,49,1819,3,2,4,-50456.34797315701,0.19,14062.37,-31029.119794312188
31620,49,1863,1,2,1,-125465.76742979688,0.3,125385.01,-125465.76742979688
31621,35,1718,1,1,1,-337137.32609466626,0.32,41133.74,-278117.1934272532
31622,41,1893,1,2,1,123293.76321542216,0.15,37892.88,176504.11694284453
31623,63,1595,3,2,3,575.4518503225413,0.22,73340.03,575.4518503225413
31624,38,3599,2,2,3,105765.27508993213,0.21,40024.97,105765.27508993213
31625,57,2909,3,1,5,130908.36583513956,0.27,31104.18,133398.19608170696
31626,50,1566,3,2,5,-57292.5766586813,0.25,48415.76,-57292.5766586813
31627,62,2787,1,1,1,-147985.35961407426,0.06,28851.96,-147985.35961407426
31628,56,3000,1,1,1,-178584.04140175987,0.06,18997.42,-177009.33257747395
31629,43,1608,1,1,1,-21724.16674893417,0.08,111225.46,-21724.16674893417
31630,59,2948,1,1,1,-110787.70604269768,0.04,90923.55,-110787.70604269768
31631,56,1863,1,2,1,-282569.95762383955,0.17,54348.66,-282569.95762383955
31632,56,1944,1,1,1,-188109.36183130715,0.28,46197.76,-185258.97676224267
31633,59,3645,1,1,1,45747.30490211763,0.06,68982.82,45747.30490211763
31634,40,1499,1,3,1,-15099.251330365374,0.1,81551.95,-15099.251330365374
31635,56,3000,1,1,1,-283271.8563596003,0.15,66173.31,-283271.8563596003
31636,56,3112,2,1,3,36688.0576598459,0.09,64226.25,36688.0576598459
31637,55,3112,2,1,3,170363.95658914297,0.26,27380.11,181053.4812418567
31638,45,2006,1,3,1,-264648.6620534389,0.32,43688.84,-238772.93477571977
31639,47,1830,1,2,1,26386.209482832463,0.33,16314.27,75396.3505231861
31640,48,1617,1,1,1,102404.19418341604,0.27,47783.02,113084.6023636838
31641,42,1816,1,2,1,151765.47062738202,0.11,23889.98,191794.73228804788
31642,43,1617,1,1,1,236355.68284962967,0.08,59285.37,236355.68284962967
31643,62,1598,1,2,1,-116804.8049252854,0.01,76221.03,-116804.8049252854
31644,41,2040,1,1,1,-210107.11976444715,0.17,17146.95,-161780.98248510214
31645,53,2122,2,2,3,-5869.409566861538,0.0,41113.85,-5869.409566861538
31646,55,1903,2,2,3,62651.26048353035,0.22,82788.0,62651.26048353035
31647,52,1793,1,2,1,73409.62637778051,0.16,27362.67,93235.3056591102
31648,49,1499,1,2,1,-23031.82281152732,0.29,74231.39,-23031.82281152732
31649,50,1516,3,2,3,21137.912727670748,0.2,43119.61,21137.912727670748
31650,41,1747,1,2,1,-34828.38207930553,0.18,105174.23,-34828.38207930553
31651,54,2897,2,1,3,-9273.184266306433,0.24,27692.8,4137.093977836848
31652,47,1510,3,1,3,-14801.803398354925,0.13,13680.47,1749.4790877141713
31653,56,2847,2,1,4,195756.59841879125,0.02,63439.71,195756.59841879125
31654,54,2847,3,1,4,79776.6119974481,0.05,23665.53,83004.7054610624
31655,52,2771,3,1,3,-264993.5979293705,0.32,222094.78,-264993.5979293705
31656,47,1662,1,1,1,46825.93914236096,0.3,120092.54,46825.93914236096
31657,46,2900,1,1,1,31982.939410860086,0.28,124352.07,31982.939410860086
31658,52,1728,3,2,3,1938.8559355027123,0.28,114426.61,1938.8559355027123
31659,49,1728,2,1,3,-2984.773199539942,0.27,18585.74,33502.57835613086
31660,47,2831,3,1,3,-43197.81539889913,0.24,95576.17,-43197.81539889913
31661,42,2959,1,1,1,114739.5272063017,0.1,44018.22,139930.74223980625
31662,50,2847,2,1,3,502647.84071007976,0.08,114017.54,502647.84071007976
31663,50,2847,3,1,4,4632.312439498481,0.16,5702.6,10396.25626912986
31664,60,1771,3,2,5,12554.50099026848,0.12,58271.79,12554.50099026848
31665,56,2803,1,1,1,-84300.11665295811,0.05,35190.58,-82401.62619189614
31666,51,2771,1,1,1,-109418.43050826858,0.25,53591.66,-109418.43050826858
31667,49,2945,1,1,1,46239.52181811151,0.04,20489.17,52198.65479476281
31668,51,2771,1,1,1,-150427.0695074859,0.26,9274.18,-137397.46825235593
31669,53,2771,1,1,1,-7299.874576615302,0.15,59055.45,-7299.874576615302
31670,60,2806,1,1,1,86977.61630870133,0.19,52702.03,86977.61630870133
31671,50,3307,1,1,1,254818.64561970904,0.28,8168.96,269268.1066596531
31672,37,2813,1,1,1,134099.48082268192,0.18,197021.28,134099.48082268192
31673,46,1908,2,2,3,302627.30947986245,0.04,64776.63,302627.30947986245
31674,49,1893,1,1,1,98097.2140338814,0.03,60598.36,98097.2140338814
31675,43,1876,3,1,3,-190912.25762087625,0.08,159017.76,-190912.25762087625
31676,41,1804,3,2,3,-17651.05101068013,0.31,48483.64,-17651.05101068013
31677,37,1221,3,1,3,-64330.924672745365,0.19,18458.75,13741.471134055908
31678,40,1271,2,3,3,63254.55171001723,0.31,118028.88,63254.55171001723
31679,47,1522,1,1,1,-63656.77209046949,0.01,19428.62,-61848.64382758821
31680,62,1498,3,2,2,-192199.2779226792,0.05,134719.19,-192199.2779226792
31681,51,3454,2,1,5,86739.92784794694,0.27,45513.78,86739.92784794694
31682,43,1592,1,1,1,9188.852133494722,0.03,69394.71,9188.852133494722
31683,40,1716,3,2,5,55269.51468376555,0.17,138816.21,55269.51468376555
31684,41,1716,3,2,1,32341.887333973875,0.04,123218.66,32341.887333973875
31685,57,1392,3,2,4,-179967.06405859665,0.3,42453.61,-179967.06405859665
31686,60,2617,3,1,3,29875.64751410533,0.28,24296.76,29875.64751410533
31687,54,1665,2,2,5,-194112.7456467252,0.04,102064.04,-194112.7456467252
31688,35,1730,1,2,1,-127791.56255746674,0.02,3053.36,-126204.15984431969
31689,50,1590,3,2,4,-206797.23304328352,0.11,77727.17,-206797.23304328352
31690,54,2771,1,1,1,-140139.9953967553,0.08,22114.35,-135031.987744469
31691,38,1592,1,1,1,86754.23838701117,0.19,146787.49,86754.23838701117
31692,43,1695,3,2,4,93579.64816775972,0.05,38666.28,94756.14040957416
31693,46,1500,1,1,1,1572.461252071769,0.09,79446.12,1572.461252071769
31694,49,1547,1,1,1,-317243.9364031948,0.02,27356.62,-313265.6948157679
31695,47,1909,2,1,3,16780.35058540408,0.24,53216.94,16780.35058540408
31696,46,1666,1,1,1,-294106.2025509612,0.28,70290.14,-294106.2025509612
31697,45,1610,1,2,1,6543.252565342468,0.18,206229.32,6543.252565342468
31698,41,2085,1,2,1,-50867.89368605612,0.08,35029.0,-14245.107697984793
31699,53,1628,3,2,5,-71558.63957859245,0.28,35714.89,-66034.6320269555
